date,order_id,sale_id,order_or_return,product_type,product_title,product_variant,quantity_ordered,billing_country,billing_region,billing_city,location,new_or_returning,gross_sales,discounts,returns,net_sales,shipping_charges,taxes,total_sales
2022-11-27,4763093237936,15308038537392,order,Clothing,"High-Top Boots","XXS - 2 Boots Only",1,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",Returning,43.25,-6.49,0,36.76,0,1.84,38.6
2022-11-27,4763132461232,15308180947120,order,,,,0,Canada,"British Columbia",BARRIERE,"BARRIERE, British Columbia, Canada",New,0,0,0,0,0,0,0
2022-11-27,4762467008688,15305906585776,order,,,,0,Canada,Ontario,Mississauga,"Mississauga, Ontario, Canada",New,0,0,0,0,0,0,0
2022-11-27,4762075201712,15304595898544,order,Clothing,"High-Top Boots",,2,Canada,Ontario,"North York","North York, Ontario, Canada",New,108.8,0,0,108.8,0,14.14,122.94
2022-11-27,4762467008688,15305906553008,order,Clothing,"High-Top Boots",,2,Canada,Ontario,Mississauga,"Mississauga, Ontario, Canada",New,108.8,0,0,108.8,0,14.14,122.94
2022-11-27,4752793436336,15307835769008,order,Clothing,"High-Top Boots","XXS - 2 Boots Only",0,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",New,43.25,0,0,43.25,0,2.16,45.41
2022-11-27,4764427190448,15312920051888,order,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,0,0,0,0,0,0,0
2022-11-27,4762515374256,15306070720688,order,Clothing,"High-Top Boots",,2,Canada,Alberta,Lethbridge,"Lethbridge, Alberta, Canada",New,99,0,0,99,0,4.95,103.95
2022-11-28,4769018314928,15329860780208,order,,,,0,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",New,0,0,0,0,0,0,0
2022-11-28,4723601375408,15325427761328,return,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,0,0,-8.45,-8.45,0,0,-8.45
2022-11-28,4742041272496,15321539903664,return,Clothing,"High-Top Boots","S - 2 Boots Only",0,Canada,Quebec,Montr̩al,"Montr̩al, Quebec, Canada",New,0,0,-46.75,-46.75,0,-2.34,-49.09
2022-11-28,4769018314928,15329860747440,order,Clothing,"High-Top Boots","XS -  2 Boots Only",1,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",New,44.75,0,0,44.75,0,2.24,46.99
2022-11-28,4768196755632,15326696374448,order,Clothing,"High-Top Boots","XS -  2 Boots Only",1,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,44.75,-6.71,0,38.04,0,4.95,42.99
2022-11-28,4764727181488,15314078138544,order,Clothing,"High-Top Boots","XS -  2 Boots Only",1,Canada,Ontario,Ottawa,"Ottawa, Ontario, Canada",New,44.75,-6.71,0,38.04,0,4.95,42.99
2022-11-28,4765628891312,15317212463280,order,,,,0,Canada,Quebec,MONTREAL,"MONTREAL, Quebec, Canada",New,0,0,0,0,0,0,0
2022-11-28,4766955897008,15322094370992,order,,"Clinic Custom Order",L,2,Canada,Ontario,"Waterdown, Hamilton","Waterdown, Hamilton, Ontario, Canada",New,50.78,0,0,50.78,0,6.6,57.38
2022-11-28,4768196755632,15326696407216,order,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,0,0,0,0,0,0,0
2022-11-28,4722084053168,15325930225840,return,Clothing,"3 Season Heated Coat",XS,0,Canada,Manitoba,Winnipeg,"Winnipeg, Manitoba, Canada",Returning,0,0,-175.99,-175.99,0,-8.8,-184.79
2022-11-28,4768511525040,15327898042544,order,,,,0,Canada,Quebec,Montr̩al,"Montr̩al, Quebec, Canada",New,0,0,0,0,0,0,0
2022-11-28,4765628891312,15317212430512,order,Clothing,"High-Top Boots","XS -  2 Boots Only",2,Canada,Quebec,MONTREAL,"MONTREAL, Quebec, Canada",New,89.5,-13.42,0,76.08,0,3.8,79.88
2022-11-28,4769862025392,15333188894896,order,Clothing,"High-Top Boots",,1,Canada,Ontario,"Richmond Hill","Richmond Hill, Ontario, Canada",Returning,49.5,0,0,49.5,0,6.44,55.94
2022-11-28,4769862025392,15333188927664,order,,,,0,Canada,Ontario,"Richmond Hill","Richmond Hill, Ontario, Canada",Returning,0,0,0,0,0,0,0
2022-11-28,4766955897008,15322094338224,order,,"Clinic Custom Order",XS,1,Canada,Ontario,"Waterdown, Hamilton","Waterdown, Hamilton, Ontario, Canada",New,16.19,0,0,16.19,0,2.1,18.29
2022-11-28,4716607504560,15323688698032,return,,,,0,Canada,Ontario,Scarborough,"Scarborough, Ontario, Canada",New,0,0,-3.5,-3.5,0,0,-3.5
2022-11-28,4768511525040,15327898009776,order,Clothing,"High-Top Boots","XS -  2 Boots Only",2,Canada,Quebec,Montr̩al,"Montr̩al, Quebec, Canada",New,89.5,-13.42,0,76.08,0,3.8,79.88
2022-11-28,4764727181488,15314078171312,order,,,,0,Canada,Ontario,Ottawa,"Ottawa, Ontario, Canada",New,0,0,0,0,5.99,0.78,6.77
2022-11-28,4710243139760,15325873766576,return,Clothing,"High-Top Boots","XS -  2 Boots Only",0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,0,0,-89.5,-89.5,0,-11.64,-101.14
2022-11-28,4769018314928,15329860714672,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",New,46.75,0,0,46.75,0,2.34,49.09
2022-11-28,4768196755632,15326696341680,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,46.75,-7.01,0,39.74,0,5.17,44.91
2022-11-28,4766955897008,15322094436528,order,,,,0,Canada,Ontario,"Waterdown, Hamilton","Waterdown, Hamilton, Ontario, Canada",New,0,0,0,0,0,0,0
2022-11-28,4725955002544,15325886447792,return,Clothing,"High-Top Boots","XXS - 2 Boots Only",0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",Returning,0,0,-86.5,-86.5,0,-11.25,-97.75
2022-11-28,4765550444720,15316931674288,order,,,,0,Canada,Quebec,Sherbrooke,"Sherbrooke, Quebec, Canada",New,0,0,0,0,0,0,0
2022-11-28,4730472169648,15324928245936,return,,Hoodie,L,0,Canada,Ontario,Shannonville,"Shannonville, Ontario, Canada",New,0,0,-139.98,-139.98,0,-18.2,-158.18
2022-11-28,4766955897008,15322094403760,order,,"Clinic Custom Order",S,3,Canada,Ontario,"Waterdown, Hamilton","Waterdown, Hamilton, Ontario, Canada",New,53.37,0,0,53.37,0,6.94,60.31
2022-11-28,4766955897008,15322094305456,order,,"Clinic Custom Order",XL,2,Canada,Ontario,"Waterdown, Hamilton","Waterdown, Hamilton, Ontario, Canada",New,53.98,0,0,53.98,0,7.02,61
2022-11-28,4748758712496,15323209466032,return,Clothing,"High-Top Boots",,0,Canada,Quebec,Saint-Constant,"Saint-Constant, Quebec, Canada",New,0,0,-54.4,-54.4,0,-2.72,-57.12
2022-11-28,4765550444720,15316931641520,order,Clothing,"High-Top Boots",,2,Canada,Quebec,Sherbrooke,"Sherbrooke, Quebec, Canada",New,108.8,-16.32,0,92.48,0,4.62,97.1
2022-11-29,4771911827632,15340387958960,order,,,,0,Canada,Ontario,Embrun,"Embrun, Ontario, Canada",New,0,0,0,0,0,0,0
2022-11-29,4771911827632,15340387926192,order,Clothing,"High-Top Boots","S - 2 Boots Only",2,Canada,Ontario,Embrun,"Embrun, Ontario, Canada",New,93.5,0,0,93.5,0,12.16,105.66
2022-11-29,4771911827632,15340387893424,order,Clothing,"High-Top Boots",,2,Canada,Ontario,Embrun,"Embrun, Ontario, Canada",New,103.5,0,0,103.5,0,13.46,116.96
2022-11-30,4772974624944,15343695429808,order,,"Clinic Custom Order",M2,3,Canada,Ontario,Ottawa,"Ottawa, Ontario, Canada",Returning,68.07,0,0,68.07,0,8.85,76.92
2022-11-30,4772786307248,15343118123184,order,,"Clinic Custom Order",S,3,Canada,Ontario,Aurora,"Aurora, Ontario, Canada",Returning,53.37,0,0,53.37,0,6.94,60.31
2022-11-30,4772974624944,15343695364272,order,,"Clinic Custom Order",XL,1,Canada,Ontario,Ottawa,"Ottawa, Ontario, Canada",Returning,26.99,0,0,26.99,0,3.51,30.5
2022-11-30,4772786307248,15343118155952,order,,,,0,Canada,Ontario,Aurora,"Aurora, Ontario, Canada",Returning,0,0,0,0,0,0,0
2022-11-30,4772974624944,15343695560880,order,,,,0,Canada,Ontario,Ottawa,"Ottawa, Ontario, Canada",Returning,0,0,0,0,0,0,0
2022-11-30,4773475025072,15345290707120,order,Clothing,"High-Top Boots","S - 2 Boots Only",2,Canada,"Newfoundland and Labrador","St. John's","St. John's, Newfoundland and Labrador, Canada",New,93.5,0,0,93.5,0,14.03,107.53
2022-11-30,4772786307248,15343118057648,order,,"Clinic Custom Order",M2,4,Canada,Ontario,Aurora,"Aurora, Ontario, Canada",Returning,90.76,0,0,90.76,0,11.8,102.56
2022-11-30,4773473779888,15345287102640,order,,,,0,Canada,Alberta,"Red Deer","Red Deer, Alberta, Canada",New,0,0,0,0,0,0,0
2022-11-30,4773255741616,15344583508144,order,,,,0,Canada,Ontario,Thornton,"Thornton, Ontario, Canada",Returning,0,0,0,0,0,0,0
2022-11-30,4773255741616,15344583475376,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,Canada,Ontario,Thornton,"Thornton, Ontario, Canada",Returning,46.75,0,0,46.75,0,6.08,52.83
2022-11-30,4773543575728,15345519329456,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",New,46.75,0,0,46.75,0,2.34,49.09
2022-11-30,4772786307248,15343117992112,order,,"Clinic Custom Order",XL,1,Canada,Ontario,Aurora,"Aurora, Ontario, Canada",Returning,26.99,0,0,26.99,0,3.51,30.5
2022-11-30,4773475025072,15345290739888,order,,,,0,Canada,"Newfoundland and Labrador","St. John's","St. John's, Newfoundland and Labrador, Canada",New,0,0,0,0,0,0,0
2022-11-30,4772974624944,15343695495344,order,,"Clinic Custom Order",S,3,Canada,Ontario,Ottawa,"Ottawa, Ontario, Canada",Returning,53.37,0,0,53.37,0,6.94,60.31
2022-11-30,4772786307248,15343118024880,order,,"Clinic Custom Order",L,4,Canada,Ontario,Aurora,"Aurora, Ontario, Canada",Returning,101.56,0,0,101.56,0,13.2,114.76
2022-11-30,4772786307248,15343118090416,order,,"Clinic Custom Order",M1,4,Canada,Ontario,Aurora,"Aurora, Ontario, Canada",Returning,77.8,0,0,77.8,0,10.11,87.91
2022-11-30,4773543575728,15345519362224,order,,,,0,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",New,0,0,0,0,0,0,0
2022-11-30,4772974624944,15343695462576,order,,"Clinic Custom Order",M1,2,Canada,Ontario,Ottawa,"Ottawa, Ontario, Canada",Returning,38.9,0,0,38.9,0,5.06,43.96
2022-11-30,4772974624944,15343695528112,order,,"Clinic Custom Order",XS,1,Canada,Ontario,Ottawa,"Ottawa, Ontario, Canada",Returning,16.19,0,0,16.19,0,2.1,18.29
2022-11-30,4773543575728,15345519296688,order,Clothing,"High-Top Boots",,1,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",New,49.5,0,0,49.5,0,2.48,51.98
2022-11-30,4773473779888,15345287069872,order,Clothing,"High-Top Boots",,1,Canada,Alberta,"Red Deer","Red Deer, Alberta, Canada",New,51.75,0,0,51.75,0,2.59,54.34
2022-11-30,4772974624944,15343695397040,order,,"Clinic Custom Order",L,1,Canada,Ontario,Ottawa,"Ottawa, Ontario, Canada",Returning,25.39,0,0,25.39,0,3.3,28.69
2022-12-01,4774340853936,15347892289712,order,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,0,0,0,0,0,0,0
2022-12-01,4774621020336,15348733313200,order,Clothing,"High-Top Boots",,1,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",Returning,51.75,-7.76,0,43.99,0,2.2,46.19
2022-12-01,4774874022064,15349526986928,order,,,,0,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",Returning,0,0,0,0,0,0,0
2022-12-01,4775350632624,15351070326960,order,,,,0,Canada,"British Columbia",Pemberton,"Pemberton, British Columbia, Canada",New,0,0,0,0,0,0,0
2022-12-01,4774391808176,15348039909552,order,Clothing,"High-Top Boots",,2,Canada,Ontario,Picton,"Picton, Ontario, Canada",New,99,0,0,99,0,12.87,111.87
2022-12-01,4774447382704,15348201947312,order,Clothing,"High-Top Boots",,1,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",New,51.75,-7.76,0,43.99,0,2.2,46.19
2022-12-01,4774553387184,15348521402544,order,,,,0,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",New,0,0,0,0,0,0,0
2022-12-01,4774447382704,15348619051184,return,Clothing,"High-Top Boots","S - 2 Boots Only",0,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",New,0,0,-158.96,-158.96,0,-7.95,-166.91
2022-12-01,4774959972528,15349785493680,order,,,,0,Canada,Ontario,Vaughan,"Vaughan, Ontario, Canada",New,0,0,0,0,0,0,0
2022-12-01,4774874022064,15349526921392,order,Clothing,"High-Top Boots",,1,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",Returning,51.75,0,0,51.75,0,2.59,54.34
2022-12-01,4774447382704,15348618985648,return,Clothing,"High-Top Boots",,0,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",New,0,0,-42.07,-42.07,0,-2.1,-44.17
2022-12-01,4774447382704,15348201980080,order,Clothing,"High-Top Boots","S - 2 Boots Only",4,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",New,187,-28.04,0,158.96,0,7.95,166.91
2022-12-01,4774959972528,15349785460912,order,Clothing,"High-Top Boots","XXS - 2 Boots Only",4,Canada,Ontario,Vaughan,"Vaughan, Ontario, Canada",New,173,-25.95,0,147.05,0,19.12,166.17
2022-12-01,4725295218864,15347250266288,return,Clothing,"High-Top Boots",,0,Canada,Ontario,"Glen Robertson","Glen Robertson, Ontario, Canada",New,0,0,-99,-99,0,-12.87,-111.87
2022-12-01,4774621020336,15348733280432,order,Clothing,"High-Top Boots",,4,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",Returning,198,-29.69,0,168.31,0,8.42,176.73
2022-12-01,4774874022064,15349526954160,order,Clothing,"High-Top Boots",,1,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",Returning,49.5,0,0,49.5,0,2.48,51.98
2022-12-01,4754387534000,15350331834544,order,Clothing,"High-Top Boots","XS -  2 Boots Only",0,Canada,Ontario,TORONTO,"TORONTO, Ontario, Canada",New,44.75,0,0,44.75,0,5.82,50.57
2022-12-01,4725295218864,15347250200752,return,,,,0,Canada,Ontario,"Glen Robertson","Glen Robertson, Ontario, Canada",New,0,0,51.69,51.69,0,0,51.69
2022-12-01,4774553387184,15348521369776,order,,Hoodie,M2,1,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",New,64.99,0,0,64.99,0,3.25,68.24
2022-12-01,4774621020336,15348733345968,order,,,,0,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",Returning,0,0,0,0,0,0,0
2022-12-01,4774391808176,15348039942320,order,,,,0,Canada,Ontario,Picton,"Picton, Ontario, Canada",New,0,0,0,0,0,0,0
2022-12-01,4774506856624,15348377813168,order,Clothing,"High-Top Boots",,2,Canada,Alberta,"Red Deer County","Red Deer County, Alberta, Canada",New,103.5,0,0,103.5,0,5.18,108.68
2022-12-01,4774621020336,15348733247664,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",Returning,46.75,-7.02,0,39.73,0,1.99,41.72
2022-12-01,4774506856624,15348377845936,order,,,,0,Canada,Alberta,"Red Deer County","Red Deer County, Alberta, Canada",New,0,0,0,0,0,0,0
2022-12-01,4774340853936,15347892256944,order,Clothing,"High-Top Boots",,2,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,103.5,0,0,103.5,0,13.46,116.96
2022-12-01,4775584497840,15351833788592,order,,,,0,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",New,0,0,0,0,0,0,0
2022-12-01,4775038091440,15350038003888,order,Clothing,"High-Top Boots","XS -  2 Boots Only",1,Canada,Alberta,Edmonton,"Edmonton, Alberta, Canada",Returning,44.75,0,0,44.75,0,2.24,46.99
2022-12-01,4775584497840,15351833755824,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",New,46.75,0,0,46.75,0,2.34,49.09
2022-12-01,4775350632624,15351070294192,order,Clothing,"High-Top Boots",,1,Canada,"British Columbia",Pemberton,"Pemberton, British Columbia, Canada",New,49.5,0,0,49.5,0,2.48,51.98
2022-12-01,4707571695792,15347245875376,return,Clothing,"High-Top Boots",,0,Canada,"British Columbia",Kelowna,"Kelowna, British Columbia, Canada",New,0,0,-108.8,-108.8,0,-5.44,-114.24
2022-12-01,4774447382704,15348201914544,order,Clothing,"High-Top Boots",,1,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",New,49.5,-7.43,0,42.07,0,2.1,44.17
2022-12-01,4725295218864,15347250233520,return,Clothing,"3 Season Heated Coat",M2,0,Canada,Ontario,"Glen Robertson","Glen Robertson, Ontario, Canada",New,0,0,-205.99,-205.99,0,-26.78,-232.77
2022-12-01,4774447382704,15348202012848,order,,,,0,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",New,0,0,0,0,0,0,0
2022-12-01,4775038091440,15350038036656,order,,,,0,Canada,Alberta,Edmonton,"Edmonton, Alberta, Canada",Returning,0,0,0,0,5.99,0.3,6.29
2022-12-01,4775584497840,15351833723056,order,Clothing,"High-Top Boots",,1,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",New,49.5,0,0,49.5,0,2.48,51.98
2022-12-01,4774553387184,15348521337008,order,Clothing,"High-Top Boots",,1,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",New,51.75,0,0,51.75,0,2.59,54.34
2022-12-01,4774447382704,15348619018416,return,Clothing,"High-Top Boots",,0,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",New,0,0,-43.99,-43.99,0,-2.2,-46.19
2022-12-02,4386176663728,15357245653168,return,Clothing,"High-Top Boots",,0,Canada,Manitoba,Winnipeg,"Winnipeg, Manitoba, Canada",Returning,0,0,-90.05,-90.05,0,-4.5,-94.55
2022-12-02,4776428699824,15354347847856,order,Clothing,"High-Top Boots",,2,Canada,Alberta,Edmonton,"Edmonton, Alberta, Canada",New,108.8,-16.32,0,92.48,0,4.62,97.1
2022-12-02,4739763142832,15353922912432,return,Clothing,"High-Top Boots",,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,0,0,-51.75,-51.75,0,-2.59,-54.34
2022-12-02,4777158312112,15356663365808,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,Canada,"British Columbia",Chilliwack,"Chilliwack, British Columbia, Canada",New,46.75,0,0,46.75,0,2.34,49.09
2022-12-02,4777277751472,15357050912944,order,Clothing,"High-Top Boots","S - 2 Boots Only",2,Canada,"British Columbia",Kamloops,"Kamloops, British Columbia, Canada",Returning,93.5,0,0,93.5,0,4.68,98.18
2022-12-02,4777277751472,15357050945712,order,,,,0,Canada,"British Columbia",Kamloops,"Kamloops, British Columbia, Canada",Returning,0,0,0,0,0,0,0
2022-12-02,4705617739952,15353614991536,return,Clothing,"High-Top Boots",,0,Canada,Alberta,Canmore,"Canmore, Alberta, Canada",New,0,0,-54.4,-54.4,0,-2.72,-57.12
2022-12-02,4774553387184,15356803416240,return,Clothing,"High-Top Boots",,0,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",New,0,0,-51.75,-51.75,0,-2.59,-54.34
2022-12-02,4776428699824,15354347880624,order,,,,0,Canada,Alberta,Edmonton,"Edmonton, Alberta, Canada",New,0,0,0,0,0,0,0
2022-12-02,4716032032944,15353611354288,return,Clothing,"High-Top Boots",,0,Canada,Alberta,Lougheed,"Lougheed, Alberta, Canada",New,0,0,-99,-99,0,-4.95,-103.95
2022-12-02,4705617739952,15353615024304,return,Clothing,"High-Top Boots",,0,Canada,Alberta,Canmore,"Canmore, Alberta, Canada",New,0,0,-51.75,-51.75,0,-2.59,-54.34
2022-12-02,4777158312112,15356663431344,order,,,,0,Canada,"British Columbia",Chilliwack,"Chilliwack, British Columbia, Canada",New,0,0,0,0,0,0,0
2022-12-02,4739763142832,15353922879664,return,Clothing,"High-Top Boots",,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,0,0,-54.4,-54.4,0,-2.72,-57.12
2022-12-02,4777158312112,15356663398576,order,Clothing,"High-Top Boots",,1,Canada,"British Columbia",Chilliwack,"Chilliwack, British Columbia, Canada",New,49.5,0,0,49.5,0,2.48,51.98
2022-12-02,4713664643248,15353608634544,return,Clothing,"High-Top Boots",,0,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",New,0,0,-108.8,-108.8,0,-5.44,-114.24
2022-12-03,4777394307248,15357412311216,order,,,,0,Canada,Alberta,Sedgewick,"Sedgewick, Alberta, Canada",New,0,0,0,0,0,0,0
2022-12-03,4778090660016,15359397167280,order,,,,0,Canada,Saskatchewan,Regina,"Regina, Saskatchewan, Canada",New,0,0,0,0,0,0,0
2022-12-03,4778090660016,15359397134512,order,Clothing,"High-Top Boots",,1,Canada,Saskatchewan,Regina,"Regina, Saskatchewan, Canada",New,51.75,0,0,51.75,0,2.59,54.34
2022-12-03,4716607504560,15361979711664,return,,,,0,Canada,Ontario,Scarborough,"Scarborough, Ontario, Canada",New,0,0,3.5,3.5,0,0,3.5
2022-12-03,4716607504560,15361979744432,return,Clothing,"High-Top Boots","XS -  2 Boots Only",0,Canada,Ontario,Scarborough,"Scarborough, Ontario, Canada",New,0,0,-89.5,-89.5,0,-11.64,-101.14
2022-12-03,4730706329776,15361982890160,return,Clothing,"High-Top Boots","XS -  2 Boots Only",0,Canada,Ontario,Scarborough,"Scarborough, Ontario, Canada",Returning,0,0,-89.5,-89.5,0,-11.64,-101.14
2022-12-03,4778911269040,15361890287792,order,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,0,0,0,0,0,0,0
2022-12-03,4778911269040,15361890255024,order,,"Medical Snuggie",XL,1,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,49.99,0,0,49.99,0,6.5,56.49
2022-12-03,4777394307248,15357412278448,order,Clothing,"High-Top Boots",,2,Canada,Alberta,Sedgewick,"Sedgewick, Alberta, Canada",New,108.8,0,0,108.8,0,5.44,114.24
2022-12-03,4734438867120,15361991049392,return,Clothing,"High-Top Boots","S - 2 Boots Only",0,Canada,Ontario,Ottawa,"Ottawa, Ontario, Canada",New,0,0,-93.5,-93.5,0,-12.16,-105.66
2022-12-04,4746052403376,15365596709040,return,Clothing,"High-Top Boots",,0,Canada,"British Columbia",Kamloops,"Kamloops, British Columbia, Canada",New,0,0,-198,-198,0,-9.9,-207.9
2022-12-04,4780006113456,15365020909744,order,Clothing,"High-Top Boots",,2,Canada,Alberta,EDMONTON,"EDMONTON, Alberta, Canada",New,99,0,0,99,0,4.95,103.95
2022-12-04,4779482087600,15363483959472,order,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,0,0,0,0,0,0,0
2022-12-04,4365403947184,15365579243696,return,Clothing,"High-Top Boots",,0,Canada,Manitoba,"Ile des Chenes","Ile des Chenes, Manitoba, Canada",Returning,0,0,-95,-95,0,-4.75,-99.75
2022-12-04,4777277751472,15365600936112,return,Clothing,"High-Top Boots","S - 2 Boots Only",0,Canada,"British Columbia",Kamloops,"Kamloops, British Columbia, Canada",Returning,0,0,-93.5,-93.5,0,-4.68,-98.18
2022-12-04,4779482087600,15363483926704,order,Clothing,"3 Season Heated Coat",L,1,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,214.99,0,0,214.99,0,27.95,242.94
2022-12-04,4779754848432,15364287430832,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,Canada,"British Columbia",Mission,"Mission, British Columbia, Canada",New,46.75,0,0,46.75,0,2.34,49.09
2022-12-04,4780006113456,15365020942512,order,,,,0,Canada,Alberta,EDMONTON,"EDMONTON, Alberta, Canada",New,0,0,0,0,0,0,0
2022-12-04,3233897840816,15365581963440,return,Clothing,"High-Top Boots",,0,Canada,Manitoba,"Ile des Chenes","Ile des Chenes, Manitoba, Canada",New,0,0,-95.99,-95.99,0,-4.8,-100.79
2022-12-04,4780346671280,15366065914032,order,Clothing,"High-Top Boots",,1,Canada,Manitoba,Winnipeg,"Winnipeg, Manitoba, Canada",New,51.75,0,0,51.75,0,2.59,54.34
